address,lanes,filename1,filename2
"3815.0 West Cobble Hollow   Drive Duchesne, UT",,img_000_.jpg,img_000_.jpg
"3789.0 West Cobble Hollow   Drive Duchesne, UT",,img_000_.jpg,img_000_.jpg
"3763.0 West Cobble Hollow   Drive Duchesne, UT",,img_000_.jpg,img_000_.jpg
"3697.0 West Cobble Hollow   Drive Duchesne, UT",,img_000_.jpg,img_000_.jpg
"3647.0 West Cobble Hollow   Drive Duchesne, UT",,img_000_.jpg,img_000_.jpg
"3664.0 West Cobble Hollow   Drive Duchesne, UT",,img_000_.jpg,img_000_.jpg
"3687.0 South 3550 West Duchesne, UT",,img_000_.jpg,img_000_.jpg
"3516.0 West Cobble Hollow   Drive Duchesne, UT",,img_000_.jpg,img_000_.jpg
"3490.0 West Cobble Hollow   Drive Duchesne, UT",,img_000_.jpg,img_000_.jpg
"3522.0 West Cobble Hollow   Drive Duchesne, UT",,img_000_.jpg,img_000_.jpg
"1779.0 West Cobble Hollow   Drive Duchesne, UT",,img_000_.jpg,img_000_.jpg
"1749.0 West Cobble Hollow   Drive Duchesne, UT",,img_000_.jpg,img_000_.jpg
"1743.0 West Cobble Hollow   Drive Duchesne, UT",,img_000_.jpg,img_000_.jpg
"1713.0 West Cobble Hollow   Drive Duchesne, UT",,img_000_.jpg,img_000_.jpg
"1672.0 West Cobble Hollow   Drive Duchesne, UT",,img_000_.jpg,img_000_.jpg
"1549.0 West Cobble Hollow   Drive Duchesne, UT",,img_000_.jpg,img_000_.jpg
"1425.0 West Cobble Hollow   Drive Duchesne, UT",,img_000_.jpg,img_000_.jpg
"1314.0 West Cobble Hollow   Drive Duchesne, UT",,img_000_.jpg,img_000_.jpg
"1296.0 West Cobble Hollow   Drive Duchesne, UT",,img_000_.jpg,img_000_.jpg
"1718.0 West Cobble Hollow   Drive Duchesne, UT",,img_000_.jpg,img_000_.jpg
"8983.0 North 2080 West Duchesne, UT",,img_000_.jpg,img_000_.jpg
"8967.0 North 2080 West Duchesne, UT",,img_000_.jpg,img_000_.jpg
"2152.0 West 8900 North Duchesne, UT",,img_000_.jpg,img_000_.jpg
"2127.0 West 9000 North Duchesne, UT",,img_000_.jpg,img_000_.jpg
"2181.0 West 9000 North Duchesne, UT",,img_000_.jpg,img_000_.jpg
"9025.0 North 2160 West Duchesne, UT",,img_000_.jpg,img_000_.jpg
"3982.0 West Cobble Hollow   Drive Duchesne, UT",,img_000_.jpg,img_000_.jpg
"3943.0 West Cobble Hollow   Drive Duchesne, UT",,img_000_.jpg,img_000_.jpg
"3867.0 West Cobble Hollow   Drive Duchesne, UT",,img_000_.jpg,img_000_.jpg
"3841.0 West Cobble Hollow   Drive Duchesne, UT",,img_000_.jpg,img_000_.jpg
